,isbn13,isbn10,title,subtitle,authors,categories,thumbnail,description,published_year,average_rating,num_pages,ratings_count
6394,9781593080112,1593080115,robinson crusoe,,Daniel Defoe,juvenile fiction,http://books.google.com/books/content?id=or5IfwJKSUcC&printsec=frontcover&img=1&zoom=1&source=gbs_api,first published based true story andrew selkirk,2003.0,3.67,312.0,339.0
6395,9781593080181,1593080182,mobydick,,Herman Melville,fiction,http://books.google.com/books/content?id=PUQXCBB4AVAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,nineteenthcentury tale life aboard new england whaling ship whose captain obsessed pursuit large white whale,2003.0,3.49,707.0,1165.0
6396,9781593080235,1593080239,middlemarch,,George Eliot;Megan McDaniel,fiction,http://books.google.com/books/content?id=rTuCTr1pdc4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,enter provincial town middlemarch circa individual destiny tradespeople middle class country gentry shape shaped community,2003.0,3.95,848.0,478.0
6397,9781593080365,1593080360,main street,,Sinclair Lewis,fiction,http://books.google.com/books/content?id=YNM9wKuY0UsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,feature story college graduate st paul leaf marry doctor small middleclass town find effort bring culture beauty town thwarted resident testing idealism,2003.0,3.76,560.0,283.0
6398,9781593080389,1593080387,uncle tom cabin,,Harriet Beecher Stowe,fiction,http://books.google.com/books/content?id=FkCHGkuPf98C&printsec=frontcover&img=1&zoom=1&source=gbs_api,uncle tom master sell separating wife becomes attached gentle daughter new owner death sold evil simon legreenovelist,2003.0,3.86,530.0,490.0
6399,9781593080495,1593080492,sense sensibility,,Jane Austen,fiction,http://books.google.com/books/content?id=PTUH6Zg2QQYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,romantic walk lush devonshire genteel dinner party stately manor draw two pretty sister scheme manipulation landed gentry determined marry wisely well,2003.0,4.07,336.0,636.0
6400,9781593080549,1593080549,strange case dr jekyll mr hyde story,,Robert Louis Stevenson,fiction,http://books.google.com/books/content?id=ksnsDr1Rpl4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,strange case dr jekyll mr hyde robert louis stevenson part thebarnes noble classic series offer quality edition affordable price student general reader including new scholarship thoughtful design page carefully crafted extra remarkable feature barnes noble classic new introduction commissioned today top writer scholar biography author chronology contemporary historical biographical cultural event footnote endnotes selective discussion imitation parody poem book play painting opera statuary film inspired work comment famous author study question challenge reader viewpoint expectation bibliography reading index glossary appropriate edition beautifully designed printed superior specification include illustration historical interest barnes noble classic pull together constellation influencesbiographical historical literaryto enrich reader understanding enduring work idealistic young scientist henry jekyll struggle unlock secret soul testing chemical lab drink mixture hope isolateand eliminatehuman evil instead unleashes dark force within transforming hideous murderous mr hyde strange case dr jekyll mr hyde dramatically brings life sciencefiction case study nature good evil duality exist within one person resonant psychological perception ethical insight book literary root dostoevsky double crime punishment today stevenson novella recognized incisive study victorian morality sexual repression well great thriller collection also includes author grimmest short fiction lodging night suicide club thrawn janet body snatcher markheim jenny davidson assistant professor eighteenthcentury literature culture department english comparative literature columbia university novel heredity appeared soft skull press,2003.0,4.01,320.0,829.0
6401,9781593080648,1593080646,essential tale poem edgar allan poe,,Edgar Allan Poe,literary collection,http://books.google.com/books/content?id=0sJr1xPt30UC&printsec=frontcover&img=1&zoom=1&source=gbs_api,anthology short story poem edgar allan poe including murder rue morgue purloined letter annabel lee raven,2004.0,4.36,688.0,65137.0
6402,9781593080693,1593080697,death ivan ilych story,,graf Leo Tolstoy,fiction,http://books.google.com/books/content?id=49qJW9M8O0wC&printsec=frontcover&img=1&zoom=1&source=gbs_api,meaning life novel,2004.0,4.1,400.0,251.0
6403,9781593081256,1593081251,sense sensibility,,Jane Austen,fiction,http://books.google.com/books/content?id=yhiJVxesrWwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,two sister one practical conventional emotional sentimental find compromise mutual difference get along,2004.0,4.07,325.0,1199.0
6404,9781593081539,1593081537,house mirth,,Edith Wharton,fiction,http://books.google.com/books/content?id=CedoNRdNuc0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,tragic story beautiful young woman caught shallow corrupt world new york society turn century wealth social status everything,2004.0,3.95,348.0,338.0
6406,9781593082697,159308269X,essential dialogue plato,,Plato,philosophy,http://books.google.com/books/content?id=eKRQH7wAbQEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,publisher western philosophy start socrates student plato way dialectic evolved master student plato invented philosophical method inquiry analysis became first use logical framework askand try answerthe eternal question ethic politics art life still haunt humanity along exemplar plato thought symposium apology phaedrus volume includes first three book plato law,2005.0,4.05,624.0,4731.0
6407,9781593082901,1593082908,daniel deronda,,George Eliot,fiction,http://books.google.com/books/content?id=7_k0KO6TzQ4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,daniel deronda george eliot part thebarnes noble classic series offer quality edition affordable price student general reader including new scholarship thoughtful design page carefully crafted extra remarkable feature barnes noble classic new introduction commissioned today top writer scholar biography author chronology contemporary historical biographical cultural event footnote endnotes selective discussion imitation parody poem book play painting opera statuary film inspired work comment famous author study question challenge reader viewpoint expectation bibliography reading index glossary appropriate edition beautifully designed printed superior specification include illustration historical interest barnes noble classic pull together constellation influencesbiographical historical literaryto enrich reader understanding enduring work george eliot last ambitious novel daniel deronda aroused scandal first appeared begin passionate love story take surprising turn hidden world early zionist movement victorian england story open memorably roulette table first meet young idealistic daniel deronda enchanting gwendolen harlethwhom many critic consider george eliot finest creation although two immediately drawn one another gwendolenoutwardly alluring vivacious inwardly complex unsettledis forced circumstance oppressive marriage harsh aristocratic henleigh grandcourt deeply unhappy turn friendship daniel discover involvement mirah lapidoth talented young jewish woman torn devotion gwendolen passion mirah plight people daniel forced look mysterious past find really isand want become earl l dachslager professor emeritus english university houston adjunct professor university distant education program received phd english university maryland review book regularly houston chronicle,2005.0,3.83,784.0,197.0
6409,9781593083779,1593083777,swanns way,,Marcel Proust;Elizabeth Dalton,fiction,http://books.google.com/books/content?id=wHUIr6NhLwMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,present first book proust monumental work remembrance thing past introducing theme destructive force obsessive love allure consequence transgressive sex selective eye shape memory,2005.0,4.14,466.0,18.0
6410,9781593600259,1593600259,sillymarillion,An Unauthorized Parody of J. R. R. Tolkien's Classic the Silmarillion,D. R. Lloyd,fiction,http://books.google.com/books/content?id=shwBAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,satirizing one jrr tolkien popular fantasy epic parody tradition bored ring blend modern humor tolkien saga good evil original,2004.0,3.65,192.0,23.0
6411,9781593761226,1593761228,soloist,,Nicholas Christopher,fiction,http://books.google.com/books/content?id=A7U2swEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,thirtyfour piano soloist max randal hit wall four year since last live performance manager intent revitalizing career big concert carnegie hall wouldnt enough max worry struggle prepare ghost failed relationship come haunt first exwife dying second exwife want get back together mother child taken europe unexpectedly left care nineyearold present girlfriend want get serious believe plot get thicker merging dozen character event seamless narrative gifted novelist poet nicholas christopher delivers compelling tale like exhilarating performancethe soloist take brilliant adventure resonates even,2006.0,3.27,320.0,54.0
6412,9781593851170,1593851170,nature play,Great Apes and Humans,Anthony D. Pellegrini;Peter K. Smith,psychology,http://books.google.com/books/content?id=Nukz6dJNCO0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,comprehensive date tightly edited volume belongs desk researcher student developmental psychology comparative psychology animal behavior evolutionary psychology also interest anthropologist richly informative text advanced undergraduate graduatelevel coursesbook jacket,2005.0,4.25,308.0,4.0
6413,9781593854461,1593854463,teaching reading comprehension student learning difficulty,,Janette K. Klingner;Sharon Vaughn;Alison Boardman,education,http://books.google.com/books/content?id=NfLfnEdzD60C&printsec=frontcover&img=1&zoom=1&source=gbs_api,choiceoutstanding academic title highly practical resource classroom book offer clear researchbased recommendation helping student grade level understand learn read explaining skill strategy good reader use comprehend text author show support struggling student developing skill present variety effective assessment procedure way enhance vocabulary instruction teach student different text structure instructional practice promote comprehension reading special feature include discussion question every chapter reproducible instructional material lesson plan,2007.0,3.77,178.0,22.0
6414,9781594130076,1594130078,fellowship ring,Being the First Part of The Lord of the Rings,John Ronald Reuel Tolkien,fiction,http://books.google.com/books/content?id=ZQFiPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,new york time bestseller part one lord ring sleepy village shire young frodo baggins faced immense task elderly cousin bilbo entrusts one ring sauron care frodo must make perilous journey across middleearth crack doom destroy allpowerful ring foil dark lord evil purpose,2003.0,4.35,855.0,164.0
6415,9781594160004,1594160007,seabiscuit,The Saga of a Great Champion,B. K. Beckwith,biography autobiography,http://books.google.com/books/content?id=DkFWAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,firsthand account chronicle story legendary thoroughbred birth kentucky victory santa anita including anecdote horse cared,2003.0,4.46,64.0,22.0
6416,9781594201004,1594201005,war world,Twentieth-century Conflict and the Descent of the West,Niall Ferguson,history,http://books.google.com/books/content?id=UO2qQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,seek establish connection industrial technological progress violence modern era arguing twentieth century violent period history spite unprecedented achievement author paper iron first printing,2006.0,4.04,808.0,1968.0
6417,9781594481529,1594481520,brief frightening reign phil,,George Saunders,fiction,http://books.google.com/books/content?id=PWWmyMgGZ5gC&printsec=frontcover&img=1&zoom=1&source=gbs_api,citizen waiting enter country inner horner strange land large enough one resident time fall prey tyrannical rule ambitious powerhungry phil igniting outbreak injustice mass hysteria unusual novel author pastoralia original,2005.0,3.7,130.0,4923.0
6418,9781594481574,1594481571,plan b,Further Thoughts on Faith,Anne Lamott,biography autobiography,http://books.google.com/books/content?id=__EKDAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,spiritual guide author bestselling traveling mercy share humorous inspirational advice manage grace today world terrorism caring aging parent child simultaneously face environmental threat reprint,2006.0,4.06,352.0,18609.0
6419,9781594481758,159448175X,portrait,,Iain Pears,fiction,http://books.google.com/books/content?id=eszUELpiqtwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,journeying remote french island sit portrait painted tormented artist friend influential london art critic recall early year friendship influence aspiring artist power struggle subject artist course sitting author instance fingerpost reprint first printing,2006.0,3.45,211.0,1347.0
6420,9781594481772,1594481776,kite runner,,Khaled Hosseini,fiction,http://books.google.com/books/content?id=3GqcPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,trace unlikely friendship wealthy afghan youth servant son tale span final day afghanistan monarchy atrocity present day,2005.0,4.28,383.0,5241.0
6421,9781594481932,1594481938,long way,,Nick Hornby,fiction,http://books.google.com/books/content?id=2s3RBNZkZT4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,meeting new year eve roof topper house london destination infamous last stop suicidal people television talkshow host musician teenage girl mother share story circumstance decision author good reader guide available reprint first printing,2006.0,3.42,368.0,63741.0
6422,9781594481949,1594481946,everything bad good,How Today's Popular Culture is Actually Making Us Smarter,Steven Johnson,psychology,http://books.google.com/books/content?id=9_YZyOfgqbEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,discus intellectual benefit element modern popular culture including video game reality tv program,2006.0,3.49,254.0,3939.0
6423,9781594489259,1594489254,ghost map,"The Story of London's Most Terrifying Epidemic--and how it Changed Science, Cities, and the Modern World",Steven Johnson,history,http://books.google.com/books/content?id=cWtglGzhPPEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,historical chronicle victorian london worst cholera outbreak trace daybyday effort dr john snow put life line effort prove previously dismissed contagion theory epidemic spreading first printing,2006.0,3.91,299.0,30268.0
6424,9781594489426,1594489424,grace eventually,Thoughts on Faith,Anne Lamott,religion,http://books.google.com/books/content?id=mIZbCiH5OOcC&printsec=frontcover&img=1&zoom=1&source=gbs_api,wherever look there trouble wonder pain beauty restoration darknesssometimes yet amid confusion look carefully nature kitchen ordinariness mystery beyond emotion muck slog,2007.0,3.98,255.0,13718.0
6426,9781594731402,1594731403,perfect stranger,The Essential Religious Etiquette Handbook,Stuart M. Matlins;Arthur J. Magida,reference,http://books.google.com/books/content?id=3vDI7YSzQEQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,guide ritual celebration major religion denomination united state canada help wellmeaning guest feel ease visiting people religious ceremony original,2006.0,3.96,403.0,114.0
6428,9781594862953,1594862958,new rule,Polite Musings from a Timid Observer,Bill Maher,humor,http://books.google.com/books/content?id=rIG9ciCJjHsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,comedian host politically incorrect draw previously written material new rule segment popular cable show real time consider topic cell phone fast food agenda conservative government figure first printing,2005.0,3.71,304.0,4964.0
6429,9781594865671,1594865671,inconvenient truth,The Planetary Emergency of Global Warming and What We Can Do About It,Al Gore,science,http://books.google.com/books/content?id=93M6C24ac9MC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,former vicepresident detail factor contributing growing climate crisis describes change environment caused global warming discus shift environmental policy needed avert disaster,2006.0,3.76,328.0,5615.0
6430,9781595140326,1595140328,yesterday,A Novel,Scott Westerfeld,juvenile fiction,http://books.google.com/books/content?id=oRZy5SqnwFoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,trendspotter fashion expert hunter braque must use coolhunting talent find bigmoney client mysteriously disappeared reprint,2005.0,3.58,256.0,10282.0
6431,9781595322326,1595322329,diabolo,,Kaoru Ohashi;Kei Kusunoki,comic graphic novel,http://books.google.com/books/content?id=rOtyNgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,tale dark past ren rai sell soul diabolo save rens cousin mio illustration,2004.0,3.44,199.0,203.0
6432,9781595324849,1595324844,rg veda,,Clamp,comic graphic novel,http://books.google.com/books/content?id=5NbOt8YUT5kC&printsec=frontcover&img=1&zoom=1&source=gbs_api,three hundred year ago warlord overthrew emperor heaven began cruel tyrannical reign prophecy foresaw six star could bring downfall yasha determined make prophecy come true,2005.0,3.72,197.0,785.0
6433,9781595329141,1595329145,dragon head,,Minetaro Mochizuki,comic graphic novel,http://books.google.com/books/content?id=HOsfMiDATbEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,medicine cure teru hand ako nimura struggle return ailing friend standing way whole town bent killing well strange young man scar head able save teru late older teen,2006.0,3.69,220.0,794.0
6434,9781595540454,1595540458,oath,,Frank E. Peretti,fiction,http://books.google.com/books/content?id=UlpfXTEnDNQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,decade ago peretti unleashed many fan consider suspenseful multilayered novel evernow available th anniversary edition allnew cover new foreword author author signature cover case book,2005.0,4.07,576.0,31.0
6435,9781595542328,1595542329,time embrace,,Karen Kingsbury,fiction,http://books.google.com/books/content?id=CzlXAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,whole life series miracle really hope one tragedy pull life apart somehow find allimportant time embrace twentyone year john abby reynolds back together feeling like newlywed together convinced handle issue past question child even highschool politics drain joy john coaching career disaster strikesthe type tragedy john abby never expected squeal brake crunch metal change everything suddenly devastation tear heart family depth existence process child falter faith guilt color everything future fumbling forgiveness hoping miracle john abby must remember important cling else together theyre determined move life together enough future never expected,2006.0,4.35,400.0,3648.0
6436,9781595690364,1595690360,teleny reverse medal,,Oscar Wilde,fiction,http://books.google.com/books/content?id=Qw2ItholIXQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,homoerotic novel unmasked cynical double moral standard victorian era love camille teleny shattered social reprisal originally published leonard smithers praised powerful cleverly written erotic romance appeared english language adult fiction,2006.0,3.68,138.0,932.0
6437,9781595690555,1595690557,excellency,,Émile Zola;Ernest Alfred Vizetelly,fiction,http://books.google.com/books/content?id=oZgkKVGNDMQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,excellency french son excellence eugene rougon zola rougonmacquart series son excellence eugene rougon one existing french novel give reader fair general idea occurred political sphere important period empire book foreigner particularly englishman read profit yet many among cherish delusion napoleon iii good true friend england also wise beneficent ruler france although reign began bloodshed trickery prolonged mean innumerable subterfuge ended woe horror disgrace course fiction book page page found simple record fact deftly adapted suit requirement narrative history second empire probably familiar zola himselffor like grew manhood midst better opportunity observing certain distinguishing feature thus able identify innumerable incident allusion trace source curious passage book reason virtue knowledge experience claim excellency merit reflecting thing really earlier year imperial regime ernest alfred vizetelly,2006.0,3.69,364.0,44.0
6438,9781595820129,1595820124,vampire hunter volume,,Hideyuki Kikuchi;Yoshitaka Amano;Kevin Leahy,comic graphic novel,http://books.google.com/books/content?id=6GswxgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,ad dark time world humanity crawling three hundred year domination race vampire known nobility war vampire taken toll city lie ruin countryside fragmented small village fiefdom still struggle nightly raid fallen vampiresand remnant genetically manufactured demon werewolf every village want hunterone warrior pledged laser gun sword eradication nobility hunter better others bring kind danger creator hideyuki kikuchi one japan leading horror author illustration renowned japanese artist yoshitaka amano best known illustration neil gaimans sandman dream hunter final fantasy game,2005.0,3.98,238.0,3782.0
6439,9781595820143,1595820140,vampire hunter volume raiser gale,,Hideyuki Kikuchi;Yoshitaka Amano;Kevin Leahy,comic graphic novel,,adventure vampire hunter continue vampire murderous creature shape human stalk night feeding blood innocent seemingly immortal destroyed use stake heart severing head exposure sunlight year ad vampire ruled earth almost year weakness kept foul monster totally overrunning world happens rule longer apply village tsepesh sits eternal shadow abandoned castle onetime stronghold nobility vampire lord rule devastated wasteland future ten year ago four child disappeared playing near castle mysteriously reappear month later vampire begun hunt daylight two event connected villager turn vampire hunter known follows child adult answer find may terrifying anything could ever imagine mature reader,2005.0,3.87,250.0,1733.0
6440,9781595820310,1595820310,vampire hunter volume demon deathase,,Hideyuki Kikuchi;Yoshitaka Amano;Kevin Leahy,comic graphic novel,http://books.google.com/books/content?id=ShQvxgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,novel basis hit motion picture vampire hunter bloodlustis available english first time third volume popular japanese series vampire hunter come america vampire hunter demon deathchase vampire hunter known hired wealthy dying man find daughter kidnapped powerful vampire lord meierlink though human speak well meierlink price head high ignore set save turned undead creature night nightmare world ad finding meierlink reach spaceport clayborn state get planet hard enough meierlink worry dying man taking chance also enlisted marcus family renegade clan four brother sister dont care kill long get paid beautiful illustration yoshitaka amano complement postapocalyptic plot filled chilling twist mature reader,2005.0,4.02,211.0,1478.0
6441,9781595820617,1595820612,coffin,The Art of Vampire Hunter D,Yoshitaka Amano;Robert Simpson,art,http://books.google.com/books/content?id=OnkwAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,year character vampire hunter haunted imagination people around world image forever etched mind eye dazzling artwork yoshitaka amano original novel appear english first time american reader clamoring extensive look singular creation coffin obliges gorgeous retrospective embrace full scope amanos work character novel inspiration animator two theatrical film rare painting illustration created release limited edition print addition breathtaking artwork coffin feature original vampire hunter short story creator hideyuki kikuchi available nowhere else,2006.0,4.58,199.0,588.0
6442,9781595820631,1595820639,tale genji,,Yoshitaka Amano,art,http://books.google.com/books/content?id=1tgAwQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,yoshitaka amano praised around world lush watercolor evocative work dealing myth legend tale genji mr amano brings considerable talent retelling one famous japanese myth written murasaki shikibu shortly ad considered scholar first novel ever written tale genji story romantic adventure genji amazingly handsome prince many romantic conquest told stunning painting mr amano brings classic story life new generation one respected story time tale genji hold worldwide place honor among lover myth legend,2006.0,4.06,81.0,462.0
6443,9781595820716,159582071X,juon,A Novel,Kei Ōishi;Joe Swift,fiction,http://books.google.com/books/content?id=mP3oPAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,novelization horror film grudge based popular manga film series trace experience senior citizen outreach volunteer encounter murderous deadly force involving victim terrible curse original,2006.0,3.84,240.0,331.0
6444,9781595820938,1595820930,vampire hunter volume tale dead town,,Hideyuki Kikuchi;Yoshitaka Amano;Kevin Leahy,comic graphic novel,http://books.google.com/books/content?id=_3k1zQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,floating city becomes target rash vampire attack one man restore oasis city tiny metropolis hundred sheltered citizen floating serenely seemingly random course foot ground long thought safe predation marauding monster seemed like paradise paradise shattered invasion apparent vampire threatens small vampire hunter known struggle exterminate scourge former denizen city attractive raleigh knight brash john brassalli pluto viii seize control city lurching onto new deadly course d travail beginning vampire hunter film two mostpopular japanese anime film released united state consistently ranking among top dvd sold amazoncom mature reader,2006.0,3.92,205.0,1137.0
6445,9781595820945,1595820949,vampire hunter volume stuff dream,,Hideyuki Kikuchi;Yoshitaka Amano;Kevin Leahy,comic graphic novel,http://books.google.com/books/content?id=CtHmAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,world even smallest remote village terrorized monster stalk night hamlet prosperous peaceful mortal vampire lived harmony year seventeenyearold sheavil schmidt slept neither waking aging thirty year since first receiving vampire immortal kiss mysterious vampire hunter lured tranquil oasis recurrent dream beautiful undying girl bathed eerie blue light dancing ghostly chateau copy vampire hunter novel sold stuff dream volume seventeen volume series mature reader,2006.0,3.99,208.0,1064.0
6446,9781595821065,1595821066,vampire hunter volume pilgrimage sacred,,Hideyuki Kikuchi;Yoshitaka Amano,comic graphic novel,http://books.google.com/books/content?id=sohKtgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,granny viper people finder searcher lost soul along road forbidding wasteland latest mission safe return young woman named tae kidnapped eight year ago vampire nobility held castle gradinia frontier far border rescuing tae half battleviper know girl cant cross formidable expanse town barnabas alone making fatal mistake hiring mercenary bullow brother help granny turn legendary vampire hunter salvation traverse bleak desert inner outer frontier two woman find race life soon discover cruel desert isand ruthless bullow brother feature six illustration renowned yoshitaka amano illustrator neil gaimans sandman dream hunter,2006.0,4.11,208.0,822.0
6447,9781595821072,1595821074,vampire hunter volume mysterious journey north sea part,,Hideyuki Kikuchi;Yoshitaka Amano,comic graphic novel,http://books.google.com/books/content?id=BEJwAQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,girl dying wish sends impossible quest riveting prose novel even reluctant hero cant refuse last request beautiful woman deathbed mortally wounded woman give strange gem asks deliver priceless stone sister far north sea fishing village d journey made ever perilous series scoundrel rogue hired girl murderer theyll stop nothing claim jewel catch hideyuki kikuchis crackling narrative yoshitaka amanos imaginative artwork make mustread entry series,2007.0,4.27,209.0,1042.0
6448,9781596060241,1596060247,inside job,,Connie Willis,fiction,http://books.google.com/books/content?id=3ZwmAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,inside job tale spiritualist seance skeptic love might able rise,2005.0,3.66,99.0,1398.0
6449,9781596321281,1596321288,hard candy,,Angela Knight;Sheri Gilmore;Morgan Hawke,fiction,http://books.google.com/books/content?id=vMVlAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,one man good two much better erotic romance anthology like hot hard oh wickedly delicious story usa today bestselling author angela knight erotic romance rising star morgan hawke sheri gilmore publisher note anthology also available ebook format contains material reader may find offensive,2005.0,4.0,350.0,554.0
6450,9781596432949,1596432942,side effect,,Amy Goldman Koss,juvenile fiction,http://books.google.com/books/content?id=iqXgZE0yfDgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,everything change isabelle quite fifteen diagnosed lymphomabut eventually survives even thrives,2006.0,3.87,144.0,889.0
6451,9781596670235,1596670231,active literacy across curriculum,"Strategies for Reading, Writing, Speaking, and Listening",Heidi Hayes Jacobs,education,http://books.google.com/books/content?id=9104ZLuR4Y0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,present crosscurricular teaching strategy k teacher help student develop effective listening speaking writing reading skill,2006.0,3.94,138.0,31.0
6452,9781596792371,159679237X,christmas carol,,Charles Dickens,juvenile fiction,http://books.google.com/books/content?id=A8D33OzY0U4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,miser learns true meaning christmas three ghostly visitor review past foretell future,2005.0,4.34,238.0,431.0
6453,9781596792500,1596792507,sherlock holmes case hound baskervilles,,Arthur Conan Doyle;Malvina G. Vogel,juvenile fiction,http://books.google.com/books/content?id=EWgWPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,sherlock holmes dr watson travel bleak waste dartmoor solve mystery surrounding late sir charles baskerville ghostly hound,2005.0,4.51,237.0,28.0
6454,9781596870413,1596870419,robot,The Illustrated Screenplay,Harlan Ellison;Isaac Asimov,fiction,http://books.google.com/books/content?id=0ntXkgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,present screenplay asimov classic development robot technology state perfection future civilization explored,2004.0,4.02,288.0,26.0
6455,9781596871328,1596871326,roger zelaznys rule amber,,John Gregory Betancourt,fiction,http://books.google.com/books/content?id=H_BukgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,oberon take rein leadership build new empire foundation laid father confronts host challenge deal old new enemy political intrigue powermad sibling assassin mad father king chaos reprint,2005.0,3.75,310.0,730.0
6456,9781597221108,1597221104,undead unwed,,MaryJanice Davidson,fiction,http://books.google.com/books/content?id=XE9SPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,justlaidoff secretary really bad week dy made queen undead chick lit meet vampire fiction creative sophisticated sexy wonderfully witty bookcatherine spangler,2005.0,3.82,392.0,89.0
6457,9781597221283,1597221287,undead unappreciated,,MaryJanice Davidson,fiction,http://books.google.com/books/content?id=W09SPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,newly crowned queen undead fashionsavvy betsy taylor continues reluctant reign trying uncover truth troublesome family secret,2005.0,3.88,279.0,67.0
6458,9781597800440,1597800449,algebraist,,Iain M. Banks,fiction,http://books.google.com/books/content?id=Mxg4vgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,ad humanity made star fassin taak slow seer court nasqueron dweller fortunate make end year nasqueron dweller inhabit gas giant outskirt galaxy system awaiting wormhole connection rest civilization meantime dismissed decadent living state highly developed barbarism hoarding data without order hunting young fighting pointless formal war seconded militaryreligious order he barely heard part baroque hierarchy mercatoria latest galactic hegemony fassin taak travel amongst dweller search secret hidden half billion year day pass war draw closer war threatens overwhelm everything everyone he ever known skyhorse publishing night shade talos imprint proud publish broad range title reader interested science fiction space opera time travel hard sf alien invasion nearfuture dystopia fantasy grimdark sword sorcery contemporary urban fantasy steampunk alternative history horror zombie vampire occult supernatural much every title publish becomes new york time bestseller national bestseller hugo nebula awardwinner committed publishing quality book diverse group author,2006.0,4.01,434.0,14737.0
6459,9781597818704,1597818704,marilyn manson,The Lonely Watchman,Richard D. Nelson,religion,http://books.google.com/books/content?id=widCESlfeN4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,many christian hater know rockstars tell book call antichristians everywhere openminded response thoughtful christian engagement,2006.0,4.0,224.0,3.0
6460,9781598160109,1598160109,love mode volume yaoi,,Yuki Shimizu,comic graphic novel,http://books.google.com/books/content?id=nuwqxwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,follows couple character visit blue boy exclusive male dating club,2005.0,3.92,192.0,1401.0
6461,9781598160116,1598160117,love mode volume yaoi,,Yuki Shimizu,comic graphic novel,http://books.google.com/books/content?id=BHatAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,follows couple character visit blue boy exclusive male dating club,2006.0,4.24,204.0,742.0
6462,9781598160147,1598160141,love mode volume yaoi,,Yuki Shimizu,comic graphic novel,http://books.google.com/books/content?id=HYDIAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,follows couple character visit blue boy exclusive male dating club,2007.0,4.32,192.0,569.0
6463,9781598161991,1598161997,tramp like u,,Yayoi Ogawa,comic graphic novel,http://books.google.com/books/content?id=-aqNAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,sumire demoted job day discovers boyfriend cheated thing look meet momo engaging homeless guy make life even complicated,2007.0,4.38,179.0,488.0
